event_id,m1_det,m2_det,m1_src,m2_src,z_source,dl_source,gps_time,ra,dec,psi,theta_jn,phase,a1,a2,tilt1,tilt2,phi12,phijl
0121,50.387268182973365,9.786925424500453,7.625107506946648,1.4810558542942165,5.599999999999997,54614.05646209132,1126328078.1209786,4.241386234822653,-1.3716212596262722,2.556654167903214,2.506154319898727,1.2849470778342225,0.0051704816298912,0.0254180357933109,1.3372701633063837,2.6770255219812853,3.793796599603025,2.434511215423915
0203,27.8327555974717,4.936288151150295,6.775831931088844,1.2017300535868616,3.1099999999999985,27169.28311406358,1126325429.4361951,1.813083705323426,-1.3302385590219974,2.428839372371204,1.8442911117693983,0.6143832251574592,0.0086579949054858,0.0051988388129969,1.412932442742474,0.4936742713795921,2.653805752486964,5.105263134296715
0001,30.65261106221412,6.057399077565491,8.56442590501113,1.6924543710680264,2.5799999999999987,21704.137594710483,1126332175.2372577,1.8820795891701267,-0.5527254480705228,0.6539885029704701,0.3897258154434959,6.193728859614157,0.0155311505773512,0.0180119778805791,1.0766138054685357,0.599082500324117,0.486446448370916,3.853337124310346
0122,19.14004987517417,4.809367208534864,7.110115763415563,1.7865762014450586,1.6999999999999993,12979.524529117853,1126310273.29066,5.700119192218748,-0.5213397504120254,1.9423389789460743,0.5710035573803778,2.498127926654491,0.1753080477538322,0.0141072774820036,1.8726395571500456,2.6387512889766804,1.5311609214713722,5.934221405639798
0027,30.142427836322177,6.564414896602318,7.893811587032018,1.7191134919279136,2.819999999999999,24159.439580659884,1126314620.7656004,5.631146449452336,-1.3096911460165328,0.2454010329994528,0.1654105156131307,1.0578080017846687,0.0593261075337432,0.0382483086809835,2.3178324110059965,1.517359907066636,1.8901097238435145,3.591025016814025
0204,36.463663991513535,10.70981295898327,4.960553452359165,1.456973705664081,6.359999999999997,63109.31349132326,1126262955.4981966,1.606769736826947,0.0843703646361276,0.0253611328908427,1.6789625484860784,1.6443895907431194,0.0521154058457887,0.0036980249125249,3.040583362601379,1.0525496011283533,0.8771130704451874,1.583687739715448
0123,33.11826457561404,4.881600814407152,7.981072662351657,1.1764025472840207,3.1499999999999986,27609.63935296579,1126345834.5992029,3.3216773449933896,-1.018654407368624,0.780581819922264,2.774066551512245,4.025627142150862,0.0354616336406127,0.0326837037514127,1.303490498938875,1.427115842358014,0.1145556600754656,1.7895411585753749
0205,28.64803890380369,5.770734484588513,9.10153478098582,1.8333729858326548,2.149999999999999,17378.069846784794,1126302146.7130442,5.159452502641106,-0.7814001897045574,2.2402203185695866,1.4815349862583966,1.7936807240137806,0.0104892145377427,0.0017120947244342,0.9400188852604904,0.3504704089294885,0.7425674530553762,0.5964019367322293
0206,32.714377731162664,5.098562838620374,8.010866114376311,1.2485001124449224,3.0799999999999987,26918.793927872423,1126331608.7783887,5.283133001426839,0.3376363104020915,2.6047079361162027,1.0514414271658663,1.0270046028714632,0.3181274923088795,0.0376006349851817,1.0537480813840157,0.4936256960255521,3.0844071063781566,3.148591898672641
0031,17.507640905134863,6.586216433442783,6.223039834674634,2.341051398482942,1.8099999999999992,14131.584161789364,1126300672.1596816,3.939696515339563,-0.2569176288420551,1.970052540813277,0.9699691660122514,0.8410166026389138,0.2785287950170304,0.0090234013714431,1.055745621702444,1.0127904696223744,3.69345512642466,1.698802923684325
