event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0011,5,4,"[17.24, 21.18, 13.8, 34.43, 0.25]","[-4.2345, -15.4152, 5.8758, 14.4876, 0.0024]","[6.451405, 2.761509, 0.0, 2.416583, 21.13184]","[-0.35303, 0.48703, -0.12257, 0.40924, -0.00072]","[-0.34835, 0.16792, 0.54593, -0.28301, -0.00127]","[0.613, 0.4862, 0.4045, 0.4071, 22.6958]","[-0.1008, -0.5169, 0.3312, -0.2309, 3.1417]","[-0.613, -0.2482, 0.2734, 0.4788, -6.7708]","[0.31269, 0.18478, 0.1295, 0.11191, 21.75326]"
0096,3,1,"[3.28, 10.55, 0.16]","[-0.9747, 2.366, 0.0024]","[129.1559, 0.0, 139.1336]","[0.4103, -1.5757, 0.01531]","[-0.12413, 0.09628, -0.00288]","[0.9375, 0.2926, 21.6788]","[-0.7849, -0.2472, -2.9597]","[0.6432, 0.1291, 0.0583]","[0.12538, 0.00423, 19.02326]"
0067,3,1,"[13.6, 2.0, 0.03]","[6.8352, -0.6848, 0.0]","[0.0, 182.9211, 268.2305]","[0.26444, -0.31265, -0.00139]","[-1.07194, 0.36726, 0.00115]","[0.4534, 0.7826, 207.4817]","[0.3215, 0.3486, -53.3693]","[0.2216, 1.1773, 71.0499]","[0.0048, 0.11237, 205.3542]"
0068,3,1,"[4.65, 13.03, 0.11]","[-0.6376, 3.9229, 0.0003]","[258.9302, 0.0, 302.2301]","[-0.09981, 0.34157, -0.00186]","[-0.41217, 1.3139, -0.00665]","[0.9818, 0.4233, 63.5296]","[1.142, 0.2583, 18.7422]","[-0.5143, -0.1048, -14.2905]","[0.27138, 0.01264, 61.69575]"
0097,4,1,"[6.62, 8.19, 6.93, 3.59]","[-1.995, 2.9761, 2.0091, -1.3132]","[19.22189, 14.96676, 0.0, 24.11995]","[0.00711, 0.58793, -0.73662, 0.29029]","[-0.57306, -0.28273, 0.17255, 0.46063]","[0.3227, 0.2457, 0.2149, 0.3353]","[0.9789, -0.2727, -0.322, 0.5351]","[-0.0427, 0.3983, 0.1225, -0.9576]","[0.04759, 0.0167, 0.01168, 0.08152]"
0098,3,1,"[9.98, 2.44, 0.09]","[1.8925, -0.3667, 0.0002]","[0.0, 83.01585, 105.678]","[-0.09683, 0.07214, 0.00103]","[0.59088, -0.21622, -0.00262]","[0.1562, 0.5021, 81.0513]","[0.4076, 1.469, 2.1753]","[0.1325, 0.9039, 16.1234]","[0.02199, 0.30984, 80.59267]"
0099,3,1,"[16.32, 4.05, 1.02]","[2.0386, -0.4319, 0.0368]","[0.0, 95.54252, 97.03091]","[1.70278, -0.24919, -0.06189]","[-1.40207, 0.41224, 0.09017]","[0.2427, 1.5256, 6.9891]","[0.0203, 0.8675, 1.2171]","[0.2873, 1.3562, 2.6926]","[0.05139, 1.16395, 6.48873]"
0100,3,1,"[2.48, 10.67, 0.06]","[-0.5408, 2.0018, 0.0004]","[89.45966, 0.0, 112.0425]","[0.00928, 0.456, -0.00041]","[-0.44677, 1.06596, -0.00699]","[0.6379, 0.232, 52.2093]","[1.4052, 0.2575, 10.9788]","[0.0746, -0.155, 2.4758]","[0.33215, 0.02397, 51.48276]"
0008,3,2,"[9.97, 12.99, 0.17]","[-1.0233, 2.5366, 0.0005]","[17.22081, 0.0, 25.92227]","[0.19863, -0.45875, 0.00196]","[-0.14847, 0.02839, -0.00105]","[0.6065, 0.2756, 49.3467]","[-0.2688, -0.3526, -3.2082]","[1.0295, 0.0793, 11.0725]","[0.24997, 0.03927, 48.20026]"
0071,3,2,"[12.16, 13.85, 0.45]","[3.4144, -3.6851, 0.0051]","[0.0, 78.85069, 91.72592]","[0.02556, 0.00757, -0.00019]","[-1.42882, 0.58418, 0.01477]","[0.4138, 0.7873, 15.0855]","[0.2252, 0.5621, 1.1718]","[0.0056, -0.025, 0.1295]","[0.00661, 0.06836, 12.78456]"
0072,3,1,"[3.71, 11.11, 0.05]","[-0.3938, 3.6126, 0.0001]","[27.86057, 0.0, 38.95505]","[0.23107, -0.51757, 0.00186]","[-0.0126, 0.07784, -0.00017]","[0.6267, 0.2699, 106.2674]","[-1.6326, -0.4941, -24.0015]","[0.116, 0.1104, 7.6905]","[0.30413, 0.03682, 105.4182]"
0073,3,2,"[16.34, 9.33, 0.03]","[3.5616, -5.0395, 0.0001]","[0.0, 24.17621, 52.53065]","[-1.07291, 0.3988, 0.0007]","[-0.27261, 0.61632, 0.00042]","[0.3926, 0.5421, 126.6218]","[-0.2478, 0.2591, 21.6315]","[-0.1635, -0.5839, 3.8089]","[0.00565, 0.03162, 122.8232]"
0074,3,1,"[13.29, 4.37, 0.02]","[5.813, -0.6844, 0.0]","[0.0, 109.6559, 170.016]","[1.19736, -0.518, -0.00161]","[-0.70181, 0.401, 0.00124]","[0.3755, 0.6415, 196.0792]","[-0.225, -0.3349, -2.2112]","[0.4091, 1.2155, 31.2105]","[0.01515, 0.12311, 194.3247]"
