event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0018,1,1,[9.59],[3.2144],[0.0],[-1.32409],[7.38352],[0.3337],[0.3131],[0.1864],[0.0017]
0019,3,1,"[8.09, 2.58, 0.29]","[3.7886, -1.468, 0.002]","[0.0, 76.3924, 121.5029]","[-1.10683, 0.67011, 0.00742]","[-0.57878, -0.32165, -0.00216]","[0.4051, 0.7374, 23.9744]","[-0.2021, -0.5229, -3.7332]","[-0.2217, 0.6905, 3.9314]","[0.05375, 0.25216, 22.87267]"
0020,1,1,[9.6],[3.3809],[0.0],[2.53281],[6.51715],[0.4335],[0.123],[-0.1001],[0.00186]
0021,1,1,[13.13],[3.2272],[0.0],[0.1564],[-0.13946],[0.3778],[0.0302],[0.2762],[0.02321]
0001,3,2,"[2.73, 19.83, 20.53]","[5.3562, -181.5845, 179.5115]","[0.0, 118.1609, 118.158]","[-5.78516, 0.37916, 0.53452]","[3.90262, 6.3675, 6.38091]","[0.4652, 0.5621, 0.5569]","[0.0746, 0.4365, 0.4312]","[0.3062, 0.082, 0.069]","[0.00171, 0.00785, 0.00773]"
0022,3,1,"[5.88, 14.7, 0.01]","[-0.7288, 5.0582, 0.0]","[69.77747, 0.0, 145.0252]","[-0.08851, -0.10641, 0.00089]","[-0.41287, 0.80188, 0.00124]","[0.5072, 0.3297, 231.2826]","[1.1532, 0.4986, -20.6884]","[-0.534, 0.0548, -21.951]","[0.06575, 0.01146, 229.8917]"
0023,1,1,[19.66],[3.0134],[0.0],[2.59259],[-0.24061],[0.3848],[-0.19],[0.1024],[0.03539]
0024,3,1,"[10.5, 3.06, 0.19]","[6.5649, -5.1803, 0.0037]","[0.0, 20.4428, 46.57407]","[0.57002, 0.54199, 0.00057]","[-1.14278, 0.82308, 0.00506]","[0.4552, 0.6375, 17.4787]","[0.2735, 0.2509, 1.1629]","[0.2641, -0.5114, -0.9596]","[0.06938, 0.1378, 15.73503]"
0025,3,1,"[8.06, 6.05, 0.2]","[3.0299, -1.6224, 0.003]","[0.0, 39.61196, 49.79384]","[0.74173, -0.3765, -0.00873]","[-0.38723, 0.09081, 0.00355]","[0.3389, 0.6747, 19.78]","[-0.2576, -0.8097, -1.6189]","[0.2017, 0.2579, 3.9381]","[0.03819, 0.21004, 18.41157]"
0026,3,1,"[9.28, 0.06, 0.5]","[4.1895, 0.0003, -0.0309]","[0.0, 919.354, 906.9596]","[-3.80435, 0.02424, 0.26201]","[0.80828, -0.00109, -0.00569]","[0.4488, 60.1543, 3.266]","[-0.2478, -24.778, -6.1245]","[0.0607, 2.7684, 0.0665]","[0.00185, 58.48315, 2.15745]"
0027,5,1,"[6.0, 2.27, 10.44, 6.84, 0.03]","[1.9659, -3.8453, 5.8164, -2.4489, 0.0001]","[0.0, 20.73124, 20.07483, 21.93042, 61.54211]","[-0.14591, -0.01646, 0.09449, 0.14768, 0.00016]","[0.1427, -0.14428, -0.12431, 0.01905, -0.00011]","[0.2026, 0.2969, 0.2606, 0.3623, 131.2186]","[0.0249, 0.8184, 0.2451, -0.8331, -21.1051]","[0.3558, -0.2907, 0.561, -0.3478, 8.3895]","[0.04212, 0.08669, 0.07833, 0.17444, 130.5346]"
