event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0093,3,1,"[9.13, 2.36, 0.05]","[3.7487, -0.7534, 0.0001]","[0.0, 156.4648, 206.6575]","[-1.14043, 0.24842, 0.00164]","[-0.66511, 0.42024, 0.00221]","[0.4059, 0.778, 116.558]","[-0.0448, 0.6214, 6.7102]","[-0.2902, -0.9953, -16.3479]","[0.00781, 0.1222, 114.5562]"
0094,3,2,"[20.0, 24.6, 0.54]","[-4.2137, 9.7452, 0.0021]","[7.058904, 0.0, 14.151]","[-0.32957, 0.32855, -0.00215]","[0.16146, -0.39148, 0.00159]","[0.6052, 0.465, 23.9955]","[-0.4742, -0.0102, 0.4157]","[0.4103, 0.4283, 7.121]","[0.08818, 0.05834, 20.4359]"
0095,1,1,[13.62],[4.5738],[0.0],[-7.6638],[-1.58428],[0.4373],[-0.3109],[0.0366],[7e-05]
0096,2,1,"[10.73, 0.17]","[-5.7528, 0.0011]","[144.24, 170.9414]","[0.21673, 0.00454]","[-0.45887, -0.00464]","[0.8297, 32.3714]","[0.3888, -2.2178]","[0.2272, 9.3891]","[0.0278, 29.06646]"
0097,1,1,[20.02],[3.6514],[0.0],[-7.23983],[-2.96863],[0.4197],[-0.1685],[-0.1856],[0.00059]
0098,3,2,"[41.81, 15.18, 0.47]","[3.2073, -0.6843, 0.0004]","[0.0, 43.70264, 55.85724]","[-0.64685, 0.20144, 0.00257]","[-0.43738, 0.27099, 0.00391]","[0.2801, 0.6961, 53.1798]","[-0.1412, 0.2226, 12.889]","[-0.4319, -1.2264, -9.066]","[0.01677, 0.21539, 51.3707]"
0099,5,2,"[6.13, 12.06, 8.74, 4.71, 0.05]","[-3.817, 4.4715, 3.9195, -1.4819, 0.0002]","[6.105984, 2.228375, 0.0, 18.82307, 41.74548]","[-0.0806, 0.55171, -0.67486, 0.11542, 0.00039]","[-0.60084, -0.36791, -0.09782, 0.46617, 0.00111]","[0.6018, 0.4168, 0.3922, 0.7413, 74.4247]","[0.6268, -0.1066, -0.3145, 0.7714, 22.4022]","[-0.1665, 0.3241, -0.1241, -0.3829, -17.027]","[0.08784, 0.01785, 0.01899, 0.16928, 72.10283]"
0100,3,1,"[8.61, 3.28, 1.16]","[4.161, -2.1716, 0.1158]","[0.0, 3.608719, 3.933827]","[-0.17362, 0.12803, 0.01401]","[-0.22469, 0.01776, 0.00401]","[0.424, 1.0123, 4.1886]","[0.0241, -0.6583, -1.1894]","[-0.3015, -0.1652, -0.3455]","[0.09491, 0.50917, 3.25669]"
0101,1,1,[24.99],[3.015],[0.0],[-6.12939],[-7.43364],[0.3979],[0.0409],[-0.1708],[0.00021]
0102,1,1,[21.16],[3.5297],[0.0],[0.45758],[-0.89232],[0.3755],[0.1986],[0.2592],[0.03027]
0103,1,1,[15.84],[3.1557],[0.0],[0.0019],[0.1407],[0.4108],[0.1665],[0.0502],[0.00735]
0104,1,1,[13.03],[3.9294],[0.0],[0.03692],[0.01597],[0.3809],[-0.3298],[-0.1415],[0.13591]
0105,3,2,"[31.5, 17.59, 0.75]","[5.1537, -1.2821, 0.0025]","[0.0, 22.04948, 28.07559]","[0.01123, -0.11097, -0.00197]","[-0.36472, 0.13646, 0.00288]","[0.4021, 0.8239, 21.4016]","[0.3821, 0.1916, 0.7273]","[0.1321, 0.8799, 4.4258]","[0.02054, 0.14301, 18.78425]"
0106,3,2,"[10.58, 11.43, 0.14]","[-3.066, 2.9609, 0.0018]","[12.0781, 0.0, 17.64639]","[0.03648, -0.08988, 0.00057]","[-0.10811, 0.18135, -0.00134]","[0.5277, 0.3176, 24.7874]","[0.6025, 0.237, 0.7122]","[0.4315, 0.2679, 1.0998]","[0.15822, 0.0391, 23.66761]"
0107,3,1,"[9.89, 3.63, 0.03]","[7.3773, -0.3529, 0.0011]","[0.0, 729.6918, 751.8523]","[1.56334, -0.15074, -0.00838]","[2.0965, -0.36458, -0.01972]","[0.5229, 1.8842, 35.7135]","[0.1402, 1.3728, 12.2472]","[-0.269, -1.3156, -12.935]","[0.00286, 0.46424, 32.77668]"
0108,3,1,"[24.42, 1.16, 0.37]","[3.1017, -0.0832, 0.0084]","[0.0, 847.2629, 850.2453]","[-1.66583, 0.10954, 0.0326]","[2.02796, -0.19018, -0.05522]","[0.3885, 3.6148, 15.4057]","[0.0948, 2.2725, 4.6072]","[0.2063, 3.7, 8.1992]","[0.00787, 2.80344, 14.38382]"
0109,1,1,[8.91],[3.7542],[0.0],[-0.11029],[0.32757],[0.4577],[0.1542],[0.0628],[0.00509]
0110,3,1,"[14.86, 5.22, 0.01]","[5.9618, -0.5897, 0.0]","[0.0, 79.93556, 143.0129]","[0.31199, -0.21775, -0.00032]","[-0.47228, 0.18678, 0.0003]","[0.3867, 0.6872, 532.2647]","[0.1376, -0.2515, -11.8935]","[0.4353, 1.3155, 231.4178]","[0.02409, 0.18961, 530.4686]"
